epoch,train_loss,test_losstrain_acc,test_acc
172,0.000320051156450063,1.3896950483322144,0.9998199939727783,0.7976999878883362
173,0.00034222740214318037,1.3907781839370728,0.9998400211334229,0.7968999743461609
174,0.00039792308234609663,1.3900755643844604,0.9998199939727783,0.796999990940094
175,0.00036839264794252813,1.390913724899292,0.999779999256134,0.796999990940094
176,0.00038600031984969974,1.392534613609314,0.9997199773788452,0.7973999977111816
177,0.00036710090353153646,1.3909364938735962,0.9997599720954895,0.7975999712944031
178,0.0003917439025826752,1.3913108110427856,0.9997000098228455,0.7972999811172485
179,0.000324655236909166,1.3918813467025757,0.9998400211334229,0.7967000007629395
180,0.00032275397097691894,1.3936363458633423,0.9998400211334229,0.7965999841690063
181,0.0002795172040350735,1.3930903673171997,0.9999200105667114,0.7976999878883362
182,0.0003436390543356538,1.3934928178787231,0.9998599886894226,0.7985000014305115
183,0.0003767292364500463,1.3939059972763062,0.9998000264167786,0.7983999848365784
184,0.0003590631822589785,1.3942971229553223,0.9998199939727783,0.7985000014305115
185,0.00034294367651455104,1.395280122756958,0.9998199939727783,0.800000011920929
186,0.00032325106440111995,1.3948462009429932,0.9998000264167786,0.7989000082015991
187,0.0003350346814841032,1.3960325717926025,0.999779999256134,0.7983999848365784
188,0.000301321386359632,1.3953932523727417,0.9998800158500671,0.7986999750137329
189,0.00035415307502262294,1.3951046466827393,0.9998199939727783,0.7993999719619751
190,0.00031265197321772575,1.3947502374649048,0.9997400045394897,0.7989000082015991
191,0.0003903819597326219,1.3942214250564575,0.999779999256134,0.7989000082015991
192,0.00032757254666648805,1.392255187034607,0.9998199939727783,0.7990000247955322
193,0.00035730015952140093,1.3938887119293213,0.9998199939727783,0.7973999977111816
194,0.0002964101731777191,1.392575740814209,0.9998199939727783,0.7975000143051147
195,0.0002779800270218402,1.3923994302749634,0.9998999834060669,0.7986999750137329
196,0.0003225409018341452,1.3924001455307007,0.9998000264167786,0.7985000014305115
197,0.00026558173703961074,1.3921722173690796,0.9998800158500671,0.7989000082015991
198,0.0003388466720934957,1.392363429069519,0.9998400211334229,0.7993999719619751
199,0.0003238291246816516,1.3928570747375488,0.9998199939727783,0.7990999817848206
200,0.00034022683394141495,1.3944623470306396,0.9998000264167786,0.7985000014305115
